customer_id,region,age,household_size,tenure_months,contract_type,internet_service,monthly_charges,autopay,paperless_billing,streaming_services,support_tickets,late_payments,satisfaction_score,churned
CUST-04272,Northeast,31,3,39,one-year,fiber,80.09,1,0,0,0,1,7.4,0
CUST-04273,Midwest,21,1,68,month-to-month,fiber,67.97,1,1,0,1,0,8.3,0
CUST-04274,South,52,3,23,two-year,dsl,82.68,0,0,1,3,1,4.7,1
CUST-04275,South,27,5,3,month-to-month,fiber,99.67,1,1,4,1,1,6.7,0
CUST-04276,Northeast,42,4,56,month-to-month,fiber,87.93,1,0,2,1,0,8.6,0
CUST-04277,Northeast,74,2,5,month-to-month,fiber,102.21,1,0,2,0,1,9.2,0
CUST-04278,Northeast,73,5,56,month-to-month,fiber,127.8,1,1,4,0,1,7.9,0
CUST-04279,Northeast,45,5,53,month-to-month,fiber,81.34,1,1,2,0,1,7.5,0
CUST-04280,South,36,4,61,one-year,none,51.81,0,1,1,0,1,8.1,0
CUST-04281,Northeast,76,1,35,month-to-month,fiber,146.75,1,1,3,0,0,9.9,0
CUST-04282,West,71,4,65,month-to-month,dsl,109.56,1,1,1,3,0,6.2,0
CUST-04283,South,54,5,13,one-year,dsl,94.24,0,1,1,0,0,8.2,0
CUST-04284,Northeast,62,3,32,month-to-month,dsl,108.08,0,1,4,1,0,6.4,0
CUST-04285,Midwest,44,4,9,one-year,dsl,104.47,1,1,2,2,0,6.7,0
CUST-04286,West,58,5,56,month-to-month,fiber,87.36,1,1,1,4,0,6.3,0
CUST-04287,South,51,4,52,month-to-month,dsl,63.41,0,0,4,1,1,7.9,0
CUST-04288,West,29,4,59,one-year,fiber,93.18,0,1,3,1,0,7.9,0
CUST-04289,South,22,3,56,one-year,dsl,89.48,1,1,3,0,1,8.9,0
CUST-04290,South,23,1,23,two-year,fiber,101.33,0,1,1,2,0,6.2,0
CUST-04291,South,65,2,5,month-to-month,dsl,96.63,1,1,3,0,2,6.6,0
CUST-04292,West,69,3,67,month-to-month,dsl,126.84,1,1,4,1,0,8.3,0
CUST-04293,Midwest,48,4,36,one-year,dsl,75.11,1,1,0,0,0,8.0,0
CUST-04294,Midwest,52,2,7,one-year,fiber,89.39,1,1,0,1,0,6.8,0
CUST-04295,South,73,2,67,one-year,dsl,97.97,1,1,2,0,0,8.6,0
CUST-04296,Northeast,75,2,72,one-year,dsl,106.27,1,0,3,1,0,8.0,0
CUST-04297,West,60,2,33,one-year,fiber,85.0,1,1,0,2,2,6.7,0
CUST-04298,Northeast,48,4,56,month-to-month,fiber,93.17,1,1,2,0,1,9.3,1
CUST-04299,Midwest,44,1,3,one-year,fiber,103.5,1,0,0,3,0,8.5,0
CUST-04300,Midwest,53,4,7,month-to-month,fiber,92.49,1,0,4,1,1,8.2,1
CUST-04301,Midwest,62,1,20,month-to-month,dsl,71.36,1,1,3,2,1,7.1,0
CUST-04302,West,77,5,48,one-year,fiber,118.51,1,1,4,3,0,8.0,0
CUST-04303,Northeast,57,4,10,month-to-month,dsl,73.03,0,1,1,0,0,8.0,0
CUST-04304,Northeast,60,5,3,month-to-month,dsl,93.81,1,0,3,2,0,6.8,0
CUST-04305,South,19,2,49,two-year,dsl,83.45,0,0,1,3,1,5.8,0
CUST-04306,Midwest,39,3,56,one-year,dsl,78.92,1,1,0,1,1,6.9,0
CUST-04307,Northeast,34,3,54,month-to-month,dsl,72.58,1,0,2,1,0,8.4,0
CUST-04308,West,67,1,58,two-year,fiber,107.58,0,1,2,2,0,5.7,0
CUST-04309,Midwest,33,4,58,month-to-month,fiber,92.16,1,1,2,1,0,7.0,0
CUST-04310,West,35,1,44,one-year,dsl,135.32,0,0,4,1,0,7.3,0
CUST-04311,South,57,5,38,month-to-month,none,65.03,1,1,1,0,0,6.8,0
CUST-04312,West,49,5,62,month-to-month,fiber,119.64,1,0,3,1,0,7.2,0
CUST-04313,South,42,2,26,month-to-month,none,75.01,1,1,0,3,0,6.5,0
CUST-04314,Northeast,32,2,8,month-to-month,none,91.79,1,1,4,0,0,9.0,0
CUST-04315,West,71,1,55,month-to-month,fiber,87.69,1,1,2,1,3,6.3,0
CUST-04316,Northeast,77,2,20,month-to-month,dsl,103.71,1,1,3,2,0,7.1,0
CUST-04317,Midwest,21,2,71,one-year,dsl,57.29,1,0,1,1,0,6.6,0
CUST-04318,Northeast,74,4,30,month-to-month,fiber,82.03,0,1,1,1,1,6.0,1
CUST-04319,Midwest,67,4,62,month-to-month,fiber,123.21,1,0,4,0,1,6.1,0
CUST-04320,South,70,1,4,two-year,fiber,90.19,1,1,0,0,2,8.8,0
CUST-04321,Northeast,44,1,48,one-year,dsl,70.04,0,0,2,2,0,6.8,0
CUST-04322,West,42,4,33,two-year,fiber,88.22,1,1,1,1,0,8.1,0
CUST-04323,South,54,3,34,month-to-month,dsl,68.78,1,0,1,2,0,7.5,1
CUST-04324,Midwest,61,5,20,month-to-month,dsl,136.66,1,1,3,1,0,8.3,0
CUST-04325,Northeast,74,4,70,one-year,dsl,115.13,0,0,3,1,0,9.5,0
CUST-04326,West,33,4,29,one-year,fiber,89.86,1,0,2,1,0,7.9,0
CUST-04327,Midwest,75,5,62,month-to-month,fiber,103.72,1,0,3,2,1,6.1,1
CUST-04328,South,41,3,31,two-year,fiber,95.58,0,0,0,1,1,8.0,0
CUST-04329,West,57,4,4,one-year,fiber,76.75,1,1,1,1,1,9.8,0
CUST-04330,South,66,1,64,one-year,fiber,110.7,1,1,3,4,0,5.8,1
CUST-04331,South,57,1,14,month-to-month,fiber,102.75,0,0,3,0,1,6.9,1
CUST-04332,South,21,2,20,one-year,fiber,85.38,1,1,0,0,1,5.9,0
CUST-04333,Midwest,70,2,62,month-to-month,dsl,118.94,0,1,4,3,0,4.3,0
CUST-04334,South,20,2,65,two-year,fiber,92.87,1,0,2,0,1,9.5,0
CUST-04335,Midwest,50,4,67,month-to-month,fiber,95.74,1,1,1,0,1,7.7,0
CUST-04336,West,57,2,31,month-to-month,dsl,95.8,1,1,2,1,1,6.3,1
CUST-04337,Midwest,33,4,55,month-to-month,dsl,100.52,1,1,1,0,0,8.1,0
CUST-04338,Midwest,64,1,24,one-year,none,77.25,0,1,2,0,0,10.0,0
CUST-04339,Midwest,53,2,54,two-year,dsl,105.86,0,1,0,1,0,7.7,0
CUST-04340,West,41,3,37,two-year,fiber,86.58,1,1,0,2,0,9.1,1
CUST-04341,Midwest,27,5,4,one-year,none,85.67,0,1,4,3,0,5.7,1
CUST-04342,West,58,2,31,two-year,dsl,107.25,0,1,3,0,1,9.3,0
CUST-04343,Midwest,24,3,34,one-year,dsl,112.43,0,1,1,0,0,7.7,0
CUST-04344,Northeast,72,3,19,month-to-month,dsl,91.13,1,1,4,3,2,5.3,1
CUST-04345,West,24,1,27,one-year,fiber,136.51,1,1,3,2,1,6.3,0
CUST-04346,Northeast,23,2,37,month-to-month,fiber,124.25,0,1,3,0,1,7.3,0
CUST-04347,Midwest,30,2,4,month-to-month,dsl,80.84,0,0,3,1,0,8.2,0
CUST-04348,Midwest,67,3,11,month-to-month,fiber,119.57,0,0,4,2,0,6.3,0
CUST-04349,Midwest,68,1,56,month-to-month,fiber,113.92,0,0,4,0,0,8.8,0
CUST-04350,South,52,4,26,two-year,fiber,81.92,0,0,1,3,0,5.9,0
CUST-04351,South,65,3,44,two-year,fiber,113.89,1,1,3,2,0,7.3,0
CUST-04352,Northeast,43,1,41,month-to-month,fiber,97.49,1,1,0,1,1,6.8,0
CUST-04353,Northeast,77,2,40,one-year,fiber,111.02,0,0,2,1,1,9.0,0
CUST-04354,Northeast,21,3,30,month-to-month,none,57.45,1,1,0,2,1,7.2,0
CUST-04355,West,54,2,35,month-to-month,fiber,82.9,1,0,0,1,0,7.8,0
CUST-04356,West,41,4,60,month-to-month,fiber,151.3,0,1,3,0,0,7.6,0
CUST-04357,Northeast,39,4,70,month-to-month,fiber,92.19,0,1,1,0,0,7.3,0
CUST-04358,West,65,4,19,month-to-month,dsl,87.56,1,0,0,1,0,6.6,1
CUST-04359,Midwest,64,4,49,month-to-month,dsl,118.62,0,1,4,3,0,7.4,0
CUST-04360,South,50,5,70,month-to-month,dsl,122.95,1,1,4,1,0,6.1,0
CUST-04361,Northeast,70,3,1,month-to-month,none,55.82,1,1,1,0,0,7.8,0
CUST-04362,Midwest,28,4,57,two-year,none,74.49,1,1,2,1,1,8.4,0
CUST-04363,Northeast,22,2,36,month-to-month,dsl,71.07,0,1,1,3,0,4.7,0
CUST-04364,Northeast,31,4,70,month-to-month,dsl,84.56,0,0,4,4,0,5.8,0
CUST-04365,Northeast,23,3,42,month-to-month,fiber,109.4,1,1,3,1,0,6.8,0
CUST-04366,Northeast,68,5,61,month-to-month,dsl,81.11,1,0,2,0,0,8.1,0
CUST-04367,Northeast,48,1,12,month-to-month,fiber,94.08,0,1,4,3,0,6.0,0
CUST-04368,South,43,5,11,month-to-month,dsl,86.61,1,1,3,0,0,6.1,0
CUST-04369,West,47,2,67,one-year,fiber,76.75,0,0,0,0,1,8.5,0
CUST-04370,South,23,5,38,one-year,fiber,114.44,1,1,2,4,0,5.4,0
CUST-04371,Northeast,56,2,41,one-year,fiber,101.87,1,1,4,2,0,6.9,0
CUST-04372,West,76,4,13,one-year,dsl,76.95,1,1,2,1,0,7.9,0
CUST-04373,South,26,2,17,month-to-month,dsl,61.83,1,1,0,2,0,7.3,0
CUST-04374,Northeast,33,5,59,month-to-month,fiber,129.39,1,1,3,2,1,7.2,0
CUST-04375,Midwest,64,4,22,month-to-month,fiber,92.38,1,0,2,2,0,7.7,0
CUST-04376,Midwest,65,2,43,month-to-month,fiber,127.98,0,1,1,0,0,5.6,0
CUST-04377,South,34,1,23,month-to-month,dsl,105.75,1,1,4,0,1,8.3,0
CUST-04378,West,18,5,19,month-to-month,fiber,125.73,0,0,4,0,1,7.6,1
CUST-04379,Midwest,61,5,12,one-year,fiber,119.35,0,1,2,1,0,7.2,0
CUST-04380,Northeast,33,1,67,month-to-month,dsl,83.68,1,1,3,2,0,7.2,0
CUST-04381,South,66,2,68,month-to-month,dsl,73.83,0,1,1,1,1,7.9,0
CUST-04382,Midwest,38,2,9,one-year,dsl,99.15,0,0,3,1,0,6.9,0
CUST-04383,Midwest,76,2,26,month-to-month,dsl,113.0,1,1,4,0,0,9.4,0
CUST-04384,South,69,1,41,one-year,none,47.67,0,1,1,4,2,6.5,0
CUST-04385,South,22,4,28,two-year,fiber,126.11,1,0,4,1,0,8.2,0
CUST-04386,Northeast,62,4,52,two-year,fiber,87.4,0,0,0,3,0,5.4,0
CUST-04387,Midwest,61,4,19,month-to-month,none,68.26,1,1,2,2,1,8.7,0
CUST-04388,Northeast,36,3,5,month-to-month,fiber,91.75,1,1,0,1,0,7.8,0
CUST-04389,South,73,5,25,one-year,dsl,40.06,0,1,2,2,0,7.2,0
CUST-04390,West,65,4,44,one-year,fiber,124.53,1,1,3,1,1,7.8,0
CUST-04391,West,33,1,14,one-year,fiber,125.98,0,0,4,0,0,8.7,0
CUST-04392,South,66,3,59,month-to-month,fiber,81.57,0,1,0,3,1,6.8,0
CUST-04393,Northeast,60,1,1,month-to-month,dsl,76.42,0,1,4,1,0,7.3,0
CUST-04394,Northeast,48,3,5,month-to-month,dsl,97.39,0,0,4,1,0,6.2,0
CUST-04395,West,71,2,37,month-to-month,fiber,100.9,0,1,0,2,1,7.4,0
CUST-04396,South,48,5,37,month-to-month,fiber,113.8,1,1,4,2,1,6.0,1
CUST-04397,Northeast,34,5,22,two-year,fiber,118.53,1,0,4,2,0,6.4,1
CUST-04398,West,48,3,19,month-to-month,fiber,79.78,1,1,0,2,0,6.9,0
CUST-04399,South,47,4,6,one-year,fiber,92.49,1,1,0,0,0,8.0,0
CUST-04400,Midwest,28,4,48,two-year,none,63.3,1,1,3,3,1,6.9,0
CUST-04401,Northeast,52,3,28,month-to-month,fiber,99.41,0,0,2,1,0,7.8,1
CUST-04402,West,66,5,9,month-to-month,fiber,122.92,0,0,1,0,1,7.2,1
CUST-04403,South,70,4,29,one-year,fiber,91.42,1,1,2,1,0,8.0,1
CUST-04404,West,60,2,68,month-to-month,fiber,91.9,1,1,1,1,1,6.9,1
CUST-04405,South,47,2,19,month-to-month,fiber,131.98,0,0,4,0,2,8.0,1
CUST-04406,Northeast,68,3,65,one-year,dsl,91.05,0,1,1,1,1,7.8,0
CUST-04407,South,73,5,19,one-year,dsl,77.75,1,0,0,3,0,7.4,0
CUST-04408,Northeast,66,1,14,one-year,dsl,103.72,1,1,4,0,0,8.2,0
CUST-04409,Midwest,65,3,19,two-year,fiber,126.59,1,1,4,2,2,7.1,0
CUST-04410,South,65,3,24,month-to-month,dsl,106.24,1,0,4,0,0,8.6,0
CUST-04411,Northeast,47,5,9,one-year,none,104.28,1,1,4,2,0,8.0,0
CUST-04412,South,64,4,43,one-year,dsl,69.12,0,1,0,0,0,8.8,0
CUST-04413,Midwest,40,2,25,one-year,none,64.76,1,1,3,2,1,7.0,0
CUST-04414,Midwest,74,1,52,one-year,fiber,76.76,1,1,1,1,0,6.9,0
CUST-04415,Northeast,71,1,36,one-year,none,60.21,1,0,2,2,0,7.8,0
CUST-04416,Midwest,54,1,32,two-year,dsl,74.29,1,0,2,2,0,7.8,0
CUST-04417,South,61,3,34,month-to-month,dsl,86.88,0,1,4,2,2,5.3,1
CUST-04418,South,67,4,12,one-year,dsl,69.64,0,1,2,1,0,8.4,0
CUST-04419,West,52,4,52,month-to-month,none,68.76,0,0,1,2,0,6.9,0
CUST-04420,West,66,4,8,one-year,fiber,64.6,0,1,0,2,2,6.5,0
CUST-04421,Northeast,62,3,52,one-year,dsl,89.38,0,0,2,2,0,7.3,1
CUST-04422,South,34,3,72,one-year,dsl,111.94,1,0,4,2,1,7.9,0
CUST-04423,South,27,5,56,month-to-month,dsl,129.63,1,1,3,2,1,8.2,0
CUST-04424,Midwest,51,2,33,month-to-month,dsl,92.29,1,1,4,2,1,6.7,0
CUST-04425,Midwest,18,3,23,month-to-month,fiber,88.93,1,1,0,1,0,7.3,0
CUST-04426,South,61,2,63,month-to-month,fiber,88.7,1,0,2,0,0,8.6,0
CUST-04427,Midwest,59,2,19,month-to-month,fiber,93.03,1,1,3,1,0,6.3,1
CUST-04428,Midwest,24,1,35,two-year,dsl,106.38,0,0,4,4,0,6.8,0
CUST-04429,West,36,4,56,month-to-month,dsl,67.45,0,1,1,1,0,6.1,1
CUST-04430,West,49,3,67,two-year,dsl,76.21,0,1,3,0,3,6.2,0
CUST-04431,South,61,2,67,month-to-month,dsl,86.45,1,1,1,0,0,9.5,0
CUST-04432,Northeast,18,4,7,one-year,dsl,67.83,0,1,2,2,1,5.0,0
CUST-04433,West,51,1,65,one-year,fiber,116.53,0,1,3,3,1,7.5,0
CUST-04434,South,32,5,9,one-year,dsl,114.36,1,0,4,1,0,9.3,0
CUST-04435,West,41,1,43,one-year,none,64.0,1,0,2,2,1,7.4,0
CUST-04436,Midwest,47,3,67,one-year,dsl,104.33,1,1,2,1,0,8.4,0
CUST-04437,Midwest,29,2,48,two-year,none,98.81,1,0,4,1,0,6.5,0
CUST-04438,West,36,1,69,one-year,none,82.64,1,0,2,3,0,6.4,0
CUST-04439,West,42,1,25,month-to-month,fiber,60.76,1,0,1,3,1,6.5,1
CUST-04440,Midwest,64,2,23,month-to-month,dsl,57.26,0,1,1,0,1,7.9,0
CUST-04441,Midwest,35,4,24,one-year,dsl,118.13,1,1,3,0,0,8.8,0
CUST-04442,Northeast,56,4,26,month-to-month,fiber,129.31,1,1,3,0,0,8.4,0
CUST-04443,Northeast,39,5,50,month-to-month,fiber,129.63,0,1,2,1,0,7.3,0
CUST-04444,Midwest,34,4,33,one-year,fiber,124.76,1,1,0,2,0,6.3,0
CUST-04445,South,24,3,54,month-to-month,fiber,111.91,1,0,0,0,1,8.2,1
CUST-04446,Midwest,19,4,30,one-year,dsl,89.37,1,1,1,1,0,6.9,0
CUST-04447,Midwest,38,5,23,one-year,fiber,98.2,1,1,0,2,1,6.8,1
CUST-04448,Northeast,33,3,14,one-year,fiber,95.56,0,1,2,0,0,9.5,0
CUST-04449,Northeast,63,3,40,one-year,dsl,88.86,0,1,2,3,1,4.9,0
CUST-04450,Midwest,49,1,65,two-year,fiber,108.37,0,1,1,0,0,8.1,0
CUST-04451,West,21,1,62,one-year,dsl,112.11,1,0,4,1,0,8.7,0
CUST-04452,Midwest,63,5,19,two-year,fiber,95.65,1,0,1,2,0,7.9,0
CUST-04453,Midwest,41,5,35,month-to-month,fiber,79.28,1,1,4,2,0,7.3,0
CUST-04454,South,54,2,51,one-year,none,33.73,1,0,0,0,1,7.6,0
CUST-04455,Northeast,25,5,45,one-year,dsl,108.08,1,0,3,0,1,9.4,0
CUST-04456,Northeast,21,1,5,month-to-month,dsl,101.39,0,1,4,0,0,6.7,1
CUST-04457,West,24,5,43,month-to-month,dsl,103.32,0,1,4,3,0,6.8,1
CUST-04458,West,45,3,3,one-year,fiber,82.91,1,1,2,2,0,7.5,0
CUST-04459,South,71,3,9,month-to-month,dsl,97.68,1,0,1,0,0,7.4,0
CUST-04460,Northeast,75,4,48,two-year,fiber,84.2,0,1,1,1,1,7.0,0
CUST-04461,West,66,2,8,month-to-month,fiber,125.73,1,0,2,0,0,9.7,0
CUST-04462,South,72,3,25,month-to-month,fiber,98.13,1,1,4,1,0,6.5,1
CUST-04463,Northeast,64,2,43,one-year,dsl,83.29,0,0,1,1,1,5.8,0
CUST-04464,Midwest,62,4,48,month-to-month,fiber,105.78,1,0,4,2,0,6.4,0
CUST-04465,Northeast,43,3,33,month-to-month,fiber,116.2,1,1,4,0,0,8.5,0
CUST-04466,Northeast,35,3,7,one-year,fiber,102.46,1,0,0,2,1,8.4,0
CUST-04467,Midwest,55,4,58,month-to-month,dsl,117.74,0,1,4,1,0,7.3,0
CUST-04468,Northeast,19,5,69,month-to-month,fiber,90.42,0,0,2,1,1,5.6,0
CUST-04469,West,28,5,64,one-year,fiber,101.31,0,1,3,0,0,8.3,0
CUST-04470,West,45,4,54,one-year,fiber,80.09,1,0,1,2,1,7.9,0
CUST-04471,West,55,1,29,one-year,dsl,54.47,1,1,1,0,2,8.2,0
CUST-04472,Midwest,40,4,64,month-to-month,fiber,101.22,1,0,2,2,0,7.4,0
CUST-04473,Midwest,64,4,36,month-to-month,none,37.53,1,0,0,0,0,6.4,0
CUST-04474,South,58,1,10,two-year,fiber,88.36,0,0,3,2,0,5.9,0
CUST-04475,Northeast,33,1,62,one-year,fiber,102.36,1,1,3,1,0,7.8,0
CUST-04476,Northeast,22,3,24,month-to-month,fiber,84.87,0,1,0,0,1,8.6,0
CUST-04477,Northeast,34,2,68,one-year,fiber,93.52,0,0,1,1,0,6.9,0
CUST-04478,Northeast,73,4,27,month-to-month,fiber,96.63,1,0,2,1,0,7.7,0
CUST-04479,Midwest,31,4,63,one-year,fiber,100.28,1,0,3,0,0,8.6,0
CUST-04480,Midwest,62,2,39,one-year,none,58.54,1,0,1,2,0,6.4,0
CUST-04481,Midwest,59,1,34,two-year,fiber,133.55,1,1,4,0,1,7.5,0
CUST-04482,South,76,2,22,two-year,fiber,87.94,0,1,2,0,0,8.2,0
CUST-04483,Northeast,73,5,61,month-to-month,fiber,87.18,0,1,2,1,0,7.0,0
CUST-04484,Northeast,69,5,5,one-year,fiber,78.73,0,1,0,1,0,8.4,0
CUST-04485,West,36,3,34,month-to-month,fiber,103.02,1,0,3,4,0,5.5,0
CUST-04486,West,43,5,27,one-year,fiber,103.4,1,0,4,1,0,8.7,0
CUST-04487,Northeast,47,3,40,one-year,fiber,89.39,0,0,1,4,0,5.7,0
CUST-04488,Midwest,57,5,19,month-to-month,fiber,92.84,1,0,2,1,0,7.6,0
CUST-04489,West,26,1,48,month-to-month,none,60.28,1,1,0,1,0,8.3,0
CUST-04490,West,68,3,28,month-to-month,dsl,87.29,1,0,1,0,1,7.8,0
CUST-04491,Northeast,56,1,14,month-to-month,none,49.86,0,0,0,0,0,7.5,0
CUST-04492,Midwest,30,1,15,month-to-month,fiber,120.93,0,0,3,2,0,6.7,1
CUST-04493,West,20,1,51,two-year,dsl,104.05,1,1,4,0,0,9.3,0
CUST-04494,West,18,1,19,month-to-month,fiber,76.32,1,0,0,1,0,7.8,0
CUST-04495,Midwest,39,5,23,one-year,fiber,101.74,0,1,3,0,0,6.3,0
CUST-04496,South,36,4,46,two-year,dsl,82.33,0,1,2,3,1,5.7,0
CUST-04497,Midwest,27,3,24,one-year,fiber,85.92,1,0,3,3,0,6.2,0
CUST-04498,Northeast,44,5,28,month-to-month,fiber,79.78,1,1,2,0,0,8.6,0
CUST-04499,Northeast,19,3,18,two-year,dsl,115.74,0,1,4,1,0,5.9,0
CUST-04500,Northeast,55,3,25,one-year,dsl,77.58,1,1,0,0,0,8.7,0
CUST-04501,Midwest,44,3,50,one-year,fiber,89.32,1,1,0,0,1,8.8,0
CUST-04502,Northeast,33,3,39,two-year,fiber,103.97,0,0,1,1,2,7.7,0
CUST-04503,Northeast,45,3,72,one-year,fiber,155.55,0,0,3,1,0,7.6,0
CUST-04504,West,44,5,56,month-to-month,none,38.89,1,0,0,4,0,4.4,1
CUST-04505,South,68,5,2,two-year,fiber,88.82,1,1,0,0,0,8.2,0
CUST-04506,Midwest,56,1,28,month-to-month,fiber,116.48,0,1,3,0,2,8.7,1
CUST-04507,South,32,4,21,one-year,fiber,77.64,1,1,2,1,1,7.1,0
CUST-04508,Northeast,67,1,43,month-to-month,none,60.06,1,1,3,2,2,8.5,0
CUST-04509,Midwest,37,4,20,month-to-month,dsl,94.37,1,1,1,3,0,7.2,0
CUST-04510,Northeast,31,5,70,month-to-month,fiber,92.67,0,1,0,1,0,7.2,0
CUST-04511,Midwest,61,4,22,month-to-month,none,60.12,0,1,2,0,1,7.8,0
CUST-04512,Midwest,65,3,38,two-year,fiber,58.41,0,1,0,2,0,7.4,0
CUST-04513,Midwest,18,5,9,month-to-month,none,70.86,1,1,2,0,0,7.6,1
CUST-04514,South,74,4,66,one-year,fiber,97.68,1,0,4,0,2,7.6,0
CUST-04515,South,55,4,66,month-to-month,fiber,78.5,1,0,0,1,1,9.1,0
CUST-04516,West,42,5,58,two-year,fiber,76.8,0,1,1,0,0,9.5,0
CUST-04517,South,63,3,26,month-to-month,none,78.6,1,0,4,1,0,7.2,1
CUST-04518,West,51,5,5,month-to-month,none,61.93,1,0,1,1,1,6.6,1
CUST-04519,Midwest,75,5,52,month-to-month,dsl,73.14,1,1,1,1,0,6.1,1
CUST-04520,West,18,3,31,one-year,fiber,131.84,0,1,3,2,0,9.0,0
CUST-04521,Midwest,50,4,72,two-year,fiber,94.26,1,0,0,1,1,8.6,0
CUST-04522,Northeast,60,4,51,two-year,fiber,93.76,0,0,0,2,0,8.2,0
CUST-04523,South,20,5,39,month-to-month,fiber,123.11,0,1,4,0,0,7.4,0
CUST-04524,Midwest,70,4,72,month-to-month,fiber,95.0,1,1,4,2,0,6.5,1
CUST-04525,Midwest,38,4,58,month-to-month,dsl,100.59,0,1,4,0,0,7.0,0
CUST-04526,Midwest,19,5,34,month-to-month,dsl,80.42,0,0,0,0,0,5.0,0
CUST-04527,West,41,1,2,one-year,none,65.27,1,1,2,1,0,7.1,0
CUST-04528,West,68,1,7,month-to-month,fiber,126.11,0,0,4,4,0,5.9,1
CUST-04529,Northeast,75,2,32,one-year,fiber,124.58,1,1,4,1,0,8.1,1
CUST-04530,Northeast,26,4,41,two-year,fiber,100.49,1,1,1,1,0,7.3,0
CUST-04531,Northeast,41,3,3,month-to-month,fiber,130.52,1,1,2,0,0,8.7,0
CUST-04532,Midwest,68,5,10,month-to-month,dsl,79.69,0,1,0,3,0,5.6,0
CUST-04533,South,19,1,51,month-to-month,dsl,66.8,1,1,0,2,0,7.7,0
CUST-04534,Midwest,50,2,55,month-to-month,fiber,100.38,1,1,1,1,0,8.2,0
CUST-04535,West,50,1,3,month-to-month,fiber,106.9,0,1,1,2,0,7.5,1
CUST-04536,South,40,4,37,one-year,dsl,84.2,1,1,4,1,0,8.0,0
CUST-04537,Midwest,37,2,6,month-to-month,fiber,66.26,1,1,0,4,0,5.2,0
CUST-04538,South,74,2,53,one-year,dsl,89.94,0,1,2,0,1,6.9,0
CUST-04539,West,39,4,61,two-year,dsl,92.99,0,1,2,2,1,4.9,0
CUST-04540,Northeast,54,1,63,two-year,dsl,95.36,1,1,0,1,0,8.6,0
CUST-04541,Midwest,63,5,44,one-year,fiber,103.65,1,1,2,2,0,5.8,0
CUST-04542,West,20,1,46,month-to-month,dsl,124.31,1,0,4,1,0,7.4,0
CUST-04543,Midwest,67,2,67,month-to-month,none,68.98,0,0,0,1,0,7.5,0
CUST-04544,Northeast,63,3,45,month-to-month,fiber,83.32,0,0,0,1,0,6.3,1
CUST-04545,West,29,1,33,two-year,fiber,92.71,1,1,0,1,1,7.5,0
CUST-04546,South,28,1,55,two-year,dsl,66.29,1,0,0,0,1,8.5,0
CUST-04547,Midwest,52,5,43,month-to-month,dsl,78.88,0,0,4,1,0,7.1,0
CUST-04548,South,73,3,61,month-to-month,fiber,74.14,1,0,0,1,1,7.7,0
CUST-04549,South,71,1,38,month-to-month,dsl,72.04,0,1,1,1,0,6.9,0
CUST-04550,South,27,2,63,month-to-month,dsl,119.81,0,1,4,2,0,6.5,0
CUST-04551,West,54,2,4,two-year,fiber,104.14,1,1,4,3,1,5.8,0
CUST-04552,Midwest,47,1,3,month-to-month,fiber,69.89,0,0,0,3,0,6.1,1
CUST-04553,West,59,3,8,month-to-month,fiber,109.47,1,1,1,0,2,7.6,1
CUST-04554,South,49,2,41,month-to-month,fiber,82.03,0,0,0,2,0,5.9,0
CUST-04555,South,52,4,52,month-to-month,none,59.17,1,1,0,2,1,7.1,0
CUST-04556,Midwest,51,4,16,month-to-month,dsl,105.21,0,0,4,1,1,4.8,0
CUST-04557,Midwest,19,3,12,two-year,fiber,127.89,1,1,1,2,0,8.3,0
CUST-04558,Northeast,49,2,62,month-to-month,none,88.59,1,1,3,2,0,5.7,1
CUST-04559,South,26,4,55,one-year,fiber,86.94,0,1,0,0,0,9.1,0
CUST-04560,South,44,4,47,month-to-month,fiber,104.96,1,1,1,0,0,8.7,0
CUST-04561,Northeast,50,2,36,month-to-month,fiber,100.85,1,0,1,1,2,8.0,0
CUST-04562,Midwest,60,5,31,month-to-month,dsl,111.84,0,0,2,0,1,6.6,0
CUST-04563,Northeast,68,2,2,month-to-month,dsl,97.91,1,1,4,1,0,7.4,0
CUST-04564,West,27,4,14,month-to-month,dsl,86.43,1,0,1,0,0,8.4,0
CUST-04565,Midwest,53,2,65,month-to-month,fiber,109.59,1,1,3,1,0,7.9,0
CUST-04566,Northeast,65,4,25,one-year,fiber,112.82,0,1,2,1,1,8.2,1
CUST-04567,Midwest,37,5,51,one-year,fiber,143.42,0,1,3,1,1,8.0,0
CUST-04568,South,20,4,51,two-year,none,63.59,0,1,1,1,0,8.1,0
CUST-04569,South,73,2,23,month-to-month,fiber,115.73,0,0,2,1,0,7.7,0
CUST-04570,South,68,3,15,one-year,dsl,95.86,0,0,3,0,0,8.8,0
CUST-04571,South,60,2,50,one-year,dsl,62.96,1,1,2,3,0,6.8,0
CUST-04572,Northeast,62,3,7,month-to-month,fiber,122.89,0,0,3,1,0,8.3,0
CUST-04573,South,36,4,36,month-to-month,fiber,105.83,0,1,0,2,0,6.7,1
CUST-04574,South,65,1,64,month-to-month,fiber,107.62,0,1,1,2,0,5.2,1
CUST-04575,West,77,2,52,one-year,dsl,61.14,0,1,0,2,0,8.2,0
CUST-04576,West,35,5,56,month-to-month,none,41.26,1,1,0,0,1,8.3,0
CUST-04577,West,46,5,6,month-to-month,fiber,99.86,0,1,0,0,0,7.7,0
