customer_id,region,age,household_size,tenure_months,contract_type,internet_service,monthly_charges,autopay,paperless_billing,streaming_services,support_tickets,late_payments,satisfaction_score,churned,predicted_churn_probability,revenue_at_risk
CUST-03539,Midwest,53,3,39,month-to-month,dsl,101.02,1,0,1,0,1,6.9,0,0.4440597974790306,44.85892074133167
CUST-03540,West,27,5,60,month-to-month,dsl,86.3,0,1,2,0,1,7.8,0,0.37271043911450286,32.16491089558159
CUST-03541,South,65,3,53,month-to-month,none,104.01,1,1,4,1,0,6.6,0,0.4428423387563468,46.060031654047634
CUST-03542,Midwest,38,3,42,month-to-month,fiber,117.66,1,1,4,1,1,7.6,0,0.5738530377092534,67.51954841687076
CUST-03543,South,25,3,7,one-year,dsl,66.54,0,1,0,1,1,6.5,0,0.45470261057714106,30.25591170780297
CUST-03544,Northeast,40,2,56,two-year,fiber,92.62,0,0,1,0,0,8.0,0,0.0894974321560154,8.289252166290147
CUST-03545,South,64,4,3,month-to-month,dsl,118.06,1,1,3,2,4,7.4,1,0.8973373509276984,105.93964765052408
CUST-03546,South,35,3,46,month-to-month,dsl,80.62,1,1,0,1,0,7.9,0,0.3049435420524919,24.5845483602719
CUST-03547,Northeast,27,2,30,month-to-month,none,73.1,1,1,3,0,0,7.8,0,0.27807343540872,20.32716812837743
CUST-03548,South,35,2,64,month-to-month,fiber,112.92,0,1,2,2,1,7.3,0,0.7062679489722525,79.75177679794676
CUST-03549,West,65,2,23,month-to-month,fiber,104.36,1,0,0,2,1,6.1,0,0.7984231503184682,83.32343996723534
CUST-03550,Northeast,28,5,46,month-to-month,fiber,97.11,1,0,2,0,0,7.2,1,0.3461710212505721,33.61666787364305
CUST-03551,Northeast,45,2,32,month-to-month,fiber,87.38,1,1,2,0,2,7.3,0,0.607655758182209,53.09696014996142
CUST-03552,South,57,2,38,month-to-month,fiber,93.32,1,0,3,0,0,9.1,0,0.2829525205188742,26.40512921482134
CUST-03553,West,21,4,68,two-year,dsl,70.35,1,1,4,0,1,9.1,0,0.02487739326946563,1.750124616506907
CUST-03554,Midwest,52,5,52,month-to-month,fiber,103.91,1,1,4,1,1,6.9,0,0.5600405695661526,58.19381558361891
CUST-03555,Midwest,64,3,30,month-to-month,fiber,108.11,1,0,2,0,1,7.6,1,0.5407658758798243,58.4621988413678
CUST-03556,Midwest,54,3,33,month-to-month,dsl,108.46,1,1,3,0,1,8.2,0,0.39517541447093574,42.86072545351769
CUST-03557,Northeast,29,4,51,month-to-month,fiber,122.65,1,1,3,1,0,9.7,0,0.2611672578152496,32.032164171040364
CUST-03558,Northeast,49,4,25,one-year,fiber,131.98,1,0,4,0,0,8.2,0,0.1652852103634028,21.8143420637619
CUST-03559,West,72,1,13,one-year,none,56.14,1,1,3,1,1,8.9,0,0.15213115376264144,8.540642972234691
CUST-03560,Midwest,31,5,34,two-year,fiber,98.88,1,0,1,0,1,8.4,0,0.09745367607965563,9.636219490756348
CUST-03561,South,27,2,5,one-year,fiber,62.38,1,1,1,0,0,9.2,0,0.12926830151843666,8.063756648720078
CUST-03562,South,53,3,13,month-to-month,dsl,94.93,0,1,1,4,0,6.6,0,0.852526364811211,80.93032781152827
CUST-03563,Northeast,43,1,31,month-to-month,fiber,99.68,1,1,0,0,0,8.3,0,0.3847036701451928,38.34726184007282
CUST-03564,Northeast,57,4,58,month-to-month,fiber,100.55,0,1,1,1,0,7.3,0,0.5400585915039917,54.30289137572637
CUST-03565,West,54,1,57,month-to-month,fiber,112.87,0,1,2,2,1,6.3,0,0.7971219083600701,89.97114979660113
CUST-03566,Northeast,21,1,19,two-year,fiber,127.6,1,1,3,0,0,8.8,0,0.10834059643283198,13.82426010482936
CUST-03567,West,61,5,31,month-to-month,none,77.88,0,0,1,1,1,8.1,1,0.5296568420787876,41.249674861095976
CUST-03568,South,77,1,12,month-to-month,fiber,91.18,1,0,0,2,1,7.9,0,0.7214966628871867,65.78606572205369
CUST-03569,West,26,4,55,month-to-month,fiber,63.48,0,0,0,2,1,7.6,0,0.5731924710576922,36.3862580627423
CUST-03570,Northeast,52,3,18,month-to-month,fiber,85.12,0,1,0,2,0,6.3,1,0.806824296774641,68.67688414145744
CUST-03571,Midwest,40,2,58,two-year,none,65.87,0,1,2,3,0,6.0,0,0.2164762299491211,14.259289266748608
CUST-03572,Northeast,56,2,61,month-to-month,fiber,81.3,1,0,2,1,0,6.8,1,0.37556861068236314,30.53372804847612
CUST-03573,Northeast,53,1,50,month-to-month,dsl,78.44,1,1,1,2,0,7.1,0,0.3937612862917138,30.88663529672203
CUST-03574,South,52,4,24,month-to-month,fiber,68.28,0,1,1,3,1,6.8,1,0.8475728581920994,57.87227475735655
CUST-03575,Midwest,26,5,69,one-year,none,93.57,1,0,2,0,0,7.9,0,0.04596302246167025,4.300760011738485
CUST-03576,West,59,2,50,month-to-month,fiber,112.57,1,0,3,2,1,6.6,0,0.6695043446203289,75.36610407391042
CUST-03577,Northeast,58,5,47,one-year,fiber,107.64,0,1,0,1,0,8.2,0,0.21895928301687248,23.568777223936152
CUST-03578,Midwest,57,1,62,month-to-month,dsl,109.56,0,0,4,0,0,7.6,0,0.35020045743429046,38.36796211650086
CUST-03579,West,29,5,64,month-to-month,fiber,112.22,0,1,1,2,1,6.3,0,0.7479299663671791,83.93270082572484
CUST-03580,West,65,4,6,two-year,dsl,94.88,0,1,0,2,0,8.1,0,0.25813202518070166,24.491566549144974
CUST-03581,South,30,1,64,month-to-month,dsl,87.0,0,1,0,1,1,7.1,0,0.5279782086392923,45.934104151618435
CUST-03582,Northeast,27,5,56,month-to-month,dsl,98.75,1,1,2,3,0,5.8,0,0.5464940121854613,53.96628370331431
CUST-03583,West,37,1,15,one-year,fiber,98.0,1,0,2,2,0,7.4,0,0.31366326769215347,30.73900023383104
CUST-03584,West,27,5,23,month-to-month,dsl,75.86,1,1,0,0,0,8.5,0,0.2604885992546665,19.760665139459
CUST-03585,South,38,4,55,month-to-month,fiber,96.28,1,1,2,1,0,9.8,0,0.23265052120248103,22.399592181374874
CUST-03586,Northeast,31,2,16,one-year,none,101.12,1,0,1,2,0,8.7,0,0.1528146102133146,15.452613384770373
CUST-03587,Midwest,22,5,33,month-to-month,dsl,85.34,0,1,4,1,0,10.0,1,0.2793298665279541,23.838010809495604
CUST-03588,Northeast,75,2,50,month-to-month,dsl,107.67,0,0,1,2,1,5.5,0,0.7715287915861649,83.07050499008238
CUST-03589,Midwest,58,1,47,month-to-month,dsl,73.88,1,1,4,0,0,9.4,0,0.1520294787383253,11.231937889187474
CUST-03590,Northeast,39,2,66,one-year,dsl,90.76,0,1,2,0,0,9.6,1,0.050431338665146,4.577148297248651
CUST-03591,West,40,5,9,month-to-month,dsl,103.22,0,1,4,1,1,7.1,1,0.7522545338697254,77.64771298603306
CUST-03592,South,36,5,22,month-to-month,fiber,85.69,1,1,2,0,1,7.5,0,0.5604345399122074,48.02363572507705
CUST-03593,Northeast,62,5,71,one-year,dsl,70.9,0,1,0,3,0,7.2,0,0.17730855350484478,12.571176443493496
CUST-03594,Northeast,31,3,41,one-year,fiber,109.42,0,1,3,0,0,7.9,0,0.20575545163992032,22.51376151844008
CUST-03595,Midwest,23,1,18,two-year,fiber,98.8,1,1,2,0,1,7.2,0,0.2108254981713918,20.829559219333508
CUST-03596,Midwest,46,5,21,month-to-month,dsl,79.09,0,0,4,2,0,5.5,0,0.7440356154789908,58.84577682823338
CUST-03597,Northeast,31,3,25,month-to-month,fiber,106.6,0,1,1,3,0,4.9,0,0.8979813947070971,95.72481667577655
CUST-03598,West,72,5,40,month-to-month,dsl,71.21,0,1,0,1,0,7.5,0,0.4719098205054902,33.60469831819595
CUST-03599,West,39,1,21,one-year,fiber,92.19,0,1,0,0,0,8.8,1,0.21788201894894535,20.08654332690327
CUST-03600,South,58,2,45,month-to-month,fiber,133.75,1,1,3,2,0,6.1,1,0.7293197505124369,97.54651663103844
CUST-03601,Midwest,41,2,33,one-year,dsl,98.33,1,0,1,2,2,7.3,1,0.31335899465967376,30.81258994488572
CUST-03602,West,29,3,44,month-to-month,fiber,68.94,1,1,3,2,0,7.4,0,0.45744186265716386,31.536042011584875
CUST-03603,West,37,5,12,two-year,dsl,70.23,0,0,0,1,0,8.0,0,0.14143544480585218,9.933011288714999
CUST-03604,Northeast,68,3,45,two-year,dsl,49.41,0,0,0,1,1,8.0,0,0.1004880118348298,4.96511266475894
CUST-03605,West,22,4,67,month-to-month,dsl,138.41,1,1,3,0,0,8.3,0,0.21283629703370968,29.458671872435755
CUST-03606,Northeast,74,3,10,two-year,fiber,105.03,0,0,1,1,0,8.8,0,0.21242033900756843,22.31050820596491
CUST-03607,Midwest,19,5,24,two-year,dsl,91.85,0,1,2,1,0,8.2,0,0.1317203831500035,12.09851719232782
CUST-03608,Northeast,60,5,50,month-to-month,fiber,89.04,1,1,0,2,0,5.9,1,0.6049784571589273,53.86728182543089
CUST-03609,Northeast,59,5,45,month-to-month,fiber,80.58,1,1,0,1,1,9.0,0,0.3584169155550437,28.88123505542542
CUST-03610,Northeast,53,1,49,one-year,fiber,105.1,1,0,0,3,0,5.9,0,0.36090137076667117,37.93073406757714
CUST-03611,Northeast,22,5,41,month-to-month,fiber,104.84,1,0,1,2,1,6.7,0,0.6378115077831862,66.86815847598925
CUST-03612,Northeast,58,4,50,month-to-month,fiber,111.31,1,1,1,1,0,9.8,1,0.2583530186867186,28.75727451001865
CUST-03613,South,22,2,44,month-to-month,fiber,82.32,1,0,1,3,0,6.9,0,0.5904252021002584,48.60380263689327
CUST-03614,Northeast,62,2,6,two-year,fiber,98.69,1,1,1,1,1,6.9,0,0.33251822839491674,32.81622396029433
CUST-03615,South,64,5,55,month-to-month,dsl,98.85,0,1,2,1,0,7.6,0,0.45759638456850205,45.23340261459642
CUST-03616,South,69,4,33,one-year,fiber,125.48,0,0,4,1,0,8.1,0,0.31380480270031463,39.37622664283548
CUST-03617,Midwest,41,2,4,month-to-month,fiber,97.35,0,1,0,0,2,7.5,1,0.8320870889324382,81.00367810757285
CUST-03618,West,57,2,30,month-to-month,fiber,100.46,1,0,4,4,1,5.2,1,0.8800334267040345,88.4081580466873
CUST-03619,Northeast,29,3,32,two-year,fiber,88.57,1,0,2,3,1,5.4,0,0.39076575258758384,34.6101227066823
CUST-03620,West,49,3,7,month-to-month,dsl,95.59,1,1,2,5,1,4.1,0,0.939392254473463,89.79650560511833
CUST-03621,Midwest,61,5,72,month-to-month,none,55.85,0,0,3,0,1,6.9,0,0.3340091845829591,18.654412958958265
CUST-03622,West,28,4,17,month-to-month,dsl,76.98,1,0,3,2,0,8.2,0,0.3979532845093205,30.634443841527492
CUST-03623,South,67,5,24,one-year,dsl,101.07,0,1,4,1,0,6.6,0,0.3592008709541575,36.304432027336695
CUST-03624,Northeast,40,3,32,month-to-month,fiber,94.29,0,1,4,1,1,7.2,1,0.7180974148789043,67.70940524893189
CUST-03625,Northeast,73,5,60,month-to-month,none,68.91,1,1,0,0,0,9.4,0,0.11399766503613223,7.855579097639872
CUST-03626,Northeast,23,5,54,month-to-month,fiber,103.07,1,1,2,1,0,8.1,0,0.3303944562937349,34.05375661019525
CUST-03627,West,31,5,56,month-to-month,fiber,91.07,1,1,2,5,0,6.6,0,0.6946015670870236,63.257364714615235
CUST-03628,Midwest,61,4,18,month-to-month,fiber,96.52,0,1,2,0,0,7.3,0,0.6654071980134277,64.22510275225605
CUST-03629,West,29,2,61,month-to-month,fiber,139.1,0,1,4,1,0,7.9,0,0.552985276566283,76.92025197036997
CUST-03630,Midwest,77,1,60,month-to-month,dsl,106.08,1,0,3,0,1,8.9,1,0.22817934720044036,24.205265151022715
CUST-03631,West,74,3,34,month-to-month,fiber,115.61,0,1,2,0,0,8.7,0,0.5244950941532047,60.636877835052
CUST-03632,Northeast,23,2,40,one-year,fiber,120.48,1,1,4,1,0,8.7,0,0.137818255415148,16.60434341241703
CUST-03633,South,68,1,3,one-year,fiber,93.79,0,0,3,2,0,6.0,0,0.649186088399315,60.88716323097176
CUST-03634,West,44,2,55,month-to-month,none,78.16,0,1,3,0,0,8.5,0,0.27400907291829424,21.416549139293878
CUST-03635,West,68,5,70,month-to-month,dsl,55.41,0,1,3,1,1,7.5,0,0.37732609229737674,20.907638774197643
CUST-03636,West,60,2,35,month-to-month,none,48.64,1,1,0,2,0,6.9,0,0.4443311791762977,21.61226855513512
CUST-03637,West,36,1,39,two-year,dsl,91.24,1,0,4,2,0,6.8,0,0.1239359517733376,11.307916239799322
CUST-03638,South,19,2,36,month-to-month,none,97.02,0,1,3,0,0,8.3,0,0.4069241242050353,39.47977853037253
CUST-03639,Midwest,37,1,6,month-to-month,fiber,84.7,0,0,0,1,2,5.9,1,0.899766191106511,76.21019638672149
CUST-03640,West,44,1,45,month-to-month,fiber,113.22,1,1,1,1,0,7.2,0,0.5236038931065772,59.282432777526665
CUST-03641,South,50,3,52,month-to-month,fiber,93.72,1,1,1,0,0,8.9,0,0.2637855948607256,24.721985950347204
CUST-03642,Northeast,65,5,67,month-to-month,fiber,102.08,0,1,1,2,0,7.7,1,0.5288111447913924,53.98104166030533
CUST-03643,Midwest,67,2,67,month-to-month,dsl,97.54,0,1,3,3,0,6.6,1,0.6111393434086505,59.61053155607977
CUST-03644,South,35,5,36,one-year,fiber,111.06,1,1,2,1,0,7.5,0,0.21897243688008358,24.319078839902083
CUST-03645,Midwest,29,5,70,one-year,fiber,118.03,1,1,1,1,2,6.4,0,0.3006258155331931,35.482865007382784
CUST-03646,Northeast,57,1,39,one-year,dsl,80.18,0,0,3,0,0,7.5,1,0.14130481495666236,11.329820063225188
CUST-03647,South,62,4,47,one-year,fiber,121.37,0,0,1,2,1,8.0,0,0.3956043163774901,48.01449587873598
CUST-03648,Midwest,54,4,44,month-to-month,fiber,75.36,0,1,0,0,1,7.8,0,0.5478510323018073,41.2860537942642
CUST-03649,Midwest,55,4,72,two-year,fiber,112.47,0,1,4,0,1,7.9,0,0.12652801491641458,14.230605837649147
CUST-03650,Northeast,60,2,54,one-year,dsl,71.66,0,0,1,1,0,7.8,0,0.11887799982139546,8.518797467201198
CUST-03651,Northeast,42,4,9,one-year,fiber,119.58,0,1,1,1,0,8.3,0,0.3728023506871553,44.57970509517003
CUST-03652,Midwest,32,3,6,one-year,fiber,98.41,0,1,3,2,0,6.2,1,0.6027200833399907,59.31368340148848
CUST-03653,South,65,2,30,month-to-month,fiber,129.31,0,1,3,3,0,5.8,1,0.8980754395500169,116.13013508821268
CUST-03654,Northeast,28,1,38,month-to-month,dsl,43.72,1,0,0,1,0,8.1,1,0.21744342947351616,9.506626736582126
CUST-03655,West,21,2,49,month-to-month,fiber,102.79,1,1,0,3,0,6.7,0,0.6359779870427194,65.37217728812112
CUST-03656,South,19,2,35,month-to-month,fiber,105.13,1,0,4,1,1,8.3,1,0.5034738338226316,52.93020414977325
CUST-03657,Midwest,41,3,38,month-to-month,none,82.48,0,0,2,2,0,7.4,0,0.5397272710302772,44.516705314577266
CUST-03658,Midwest,46,3,67,month-to-month,dsl,74.08,1,1,2,3,0,5.8,1,0.48217190792782444,35.719294939293235
CUST-03659,Midwest,50,1,25,month-to-month,fiber,99.62,1,1,2,2,2,3.5,0,0.934668760324057,93.11170190348255
CUST-03660,South,29,4,36,two-year,fiber,105.0,1,0,2,0,1,8.4,0,0.10672493729097218,11.20611841555208
CUST-03661,Northeast,43,1,41,one-year,fiber,83.13,0,0,3,1,0,6.7,0,0.2864587846970509,23.813318771865838
CUST-03662,Midwest,57,3,34,one-year,dsl,64.09,0,1,0,1,0,8.1,0,0.1622135001064533,10.396263221822593
CUST-03663,Northeast,35,1,70,month-to-month,fiber,106.66,1,1,1,2,2,7.9,0,0.5454785003521248,58.180736847557625
CUST-03664,West,50,5,70,one-year,none,82.7,0,0,4,4,0,5.1,1,0.37937632426890056,31.37442201703808
CUST-03665,West,34,2,37,two-year,dsl,62.39,0,0,0,2,0,7.7,0,0.128196582122878,7.9981847586463575
CUST-03666,West,68,1,33,one-year,dsl,96.73,0,1,4,2,0,7.9,0,0.27225032856199777,26.334774281802044
CUST-03667,West,44,2,43,one-year,fiber,110.71,1,0,2,2,0,7.7,0,0.21081389133419984,23.339205909609262
CUST-03668,West,66,3,14,month-to-month,none,76.88,1,1,0,1,2,7.3,0,0.668335602773162,51.38164114120069
CUST-03669,West,38,4,31,month-to-month,dsl,92.7,0,1,2,0,0,6.0,0,0.6066448263300361,56.23597540079435
CUST-03670,Northeast,39,1,16,one-year,dsl,130.63,1,1,3,1,0,8.0,0,0.20400125865261395,26.64868441779096
CUST-03671,Midwest,63,2,11,two-year,fiber,98.2,1,1,1,1,3,7.1,0,0.47447963090532425,46.59389975490284
CUST-03672,South,35,1,7,month-to-month,dsl,85.48,0,1,3,2,0,7.7,0,0.7007498558836882,59.90009768093767
CUST-03673,Northeast,61,2,43,month-to-month,dsl,84.49,0,0,0,0,0,8.7,0,0.2898112920174222,24.486156062552
CUST-03674,West,22,2,1,month-to-month,none,41.7,0,1,0,0,1,7.1,0,0.6404009525371354,26.704719720798547
CUST-03675,Northeast,68,3,47,month-to-month,dsl,94.33,1,0,3,0,1,6.1,0,0.4542915684484488,42.85332365174217
CUST-03676,West,63,1,32,two-year,fiber,88.13,1,1,2,2,0,5.9,0,0.2839686708353891,25.026158960722842
CUST-03677,Midwest,51,4,27,one-year,fiber,142.42,1,0,3,3,0,8.1,0,0.3354600867818449,47.77622555947035
CUST-03678,Northeast,47,4,56,month-to-month,dsl,129.08,1,1,4,2,1,6.7,1,0.5642502168455449,72.83341799042294
CUST-03679,Northeast,40,5,39,month-to-month,none,83.01,0,0,4,1,0,6.0,0,0.5661903518285637,46.99946110528908
CUST-03680,West,38,3,53,month-to-month,dsl,103.14,1,1,2,0,1,6.7,0,0.41828684853559606,43.14210555796138
CUST-03681,West,36,3,52,month-to-month,fiber,111.89,1,1,2,2,1,7.0,1,0.6359906234876772,71.1609908620362
CUST-03682,South,60,4,3,month-to-month,fiber,116.54,1,0,4,3,2,6.1,1,0.9200558039759841,107.22330339536119
CUST-03683,West,30,5,16,one-year,dsl,115.37,1,1,4,1,2,8.9,0,0.23775466810383275,27.429756059139187
CUST-03684,West,34,1,42,one-year,dsl,64.37,0,0,0,0,1,7.9,0,0.1482596006120702,9.543470491398958
CUST-03685,Midwest,41,1,71,month-to-month,fiber,98.91,0,1,2,0,0,8.2,0,0.35222549473046233,34.838623683790026
CUST-03686,Midwest,46,2,12,one-year,fiber,90.86,0,0,4,1,0,7.6,0,0.3568645311732846,32.42471130240464
CUST-03687,Northeast,34,1,8,one-year,none,49.58,1,1,0,0,1,8.9,0,0.11173825406864574,5.5399826367234555
CUST-03688,South,44,3,68,month-to-month,fiber,89.37,1,1,4,0,0,9.7,0,0.15428976064821773,13.78887590913122
CUST-03689,South,66,1,70,one-year,fiber,83.64,1,1,3,2,2,7.7,0,0.2505881571275563,20.959193462148807
CUST-03690,Northeast,34,1,13,one-year,fiber,77.56,0,1,0,0,0,10.0,0,0.14636317465324525,11.351927826105701
CUST-03691,Midwest,28,4,29,two-year,fiber,123.71,0,1,3,2,2,7.1,0,0.5179052177314281,64.07005448555496
CUST-03692,Northeast,65,1,46,month-to-month,fiber,89.47,0,1,2,1,0,5.9,0,0.7067719870344965,63.234889679976405
CUST-03693,South,34,2,15,month-to-month,dsl,74.65,1,0,1,3,1,5.5,1,0.793684505102316,59.248548305887894
CUST-03694,Midwest,60,1,24,month-to-month,dsl,81.51,1,1,3,2,1,7.5,0,0.5869333500289503,47.84093736085974
CUST-03695,Midwest,75,4,29,month-to-month,dsl,92.48,1,0,3,2,0,6.8,0,0.5277875529162261,48.809792893692595
CUST-03696,Midwest,49,5,47,month-to-month,dsl,98.32,1,1,4,1,0,7.6,0,0.3280669758692784,32.25554506746745
CUST-03697,West,50,4,23,one-year,fiber,86.3,1,0,2,1,1,6.9,0,0.3124857026962205,26.967516142683827
CUST-03698,South,59,3,30,month-to-month,fiber,94.84,0,1,0,2,1,7.8,1,0.7775876936138251,73.74641686233517
CUST-03699,Midwest,25,2,21,month-to-month,fiber,107.04,0,1,4,1,1,8.4,0,0.702083139949282,75.15097930017114
CUST-03700,Midwest,23,1,55,two-year,fiber,74.39,0,1,1,0,0,8.0,0,0.09103970106514374,6.772443362236043
CUST-03701,Northeast,28,2,12,month-to-month,dsl,106.89,0,0,3,0,1,7.4,0,0.641289911406132,68.54747863020145
CUST-03702,Midwest,43,3,17,month-to-month,fiber,90.02,1,0,3,1,0,8.7,0,0.4262732738030378,38.373120107749465
CUST-03703,Midwest,68,1,18,one-year,dsl,94.22,0,1,0,1,0,8.6,0,0.23179024946567234,21.839277304655646
CUST-03704,Northeast,54,5,66,month-to-month,fiber,93.05,1,1,2,3,1,4.7,1,0.7621967495459205,70.9224075452479
CUST-03705,Northeast,69,4,69,month-to-month,fiber,84.71,1,1,0,1,1,7.9,0,0.364559136567296,30.88180445861564
CUST-03706,South,41,1,37,one-year,fiber,102.07,1,1,3,2,0,7.8,0,0.2455442480731936,25.06270140083087
CUST-03707,South,66,5,12,month-to-month,fiber,109.71,1,0,3,1,0,7.7,0,0.603895641802946,66.2533908622012
CUST-03708,South,60,2,55,month-to-month,dsl,73.05,0,1,2,1,1,6.3,0,0.6209660414041813,45.36156932457544
CUST-03709,Northeast,24,4,36,month-to-month,dsl,53.99,1,1,1,1,0,6.8,0,0.3407111280724221,18.39499380463007
CUST-03710,South,49,5,62,two-year,fiber,92.4,0,0,4,0,0,5.4,0,0.19430254936672262,17.95355556148517
CUST-03711,South,56,2,26,month-to-month,dsl,61.96,1,1,0,3,0,5.9,0,0.672298243429888,41.65559916291586
CUST-03712,West,40,5,72,one-year,dsl,77.27,1,0,0,1,1,5.9,0,0.135844055340148,10.496670156133236
CUST-03713,Midwest,64,5,59,month-to-month,fiber,108.79,0,0,1,4,0,5.2,0,0.844277957950044,91.8489990453853
CUST-03714,West,42,3,17,one-year,fiber,115.82,0,0,4,3,0,6.9,0,0.5664837030860913,65.61014249143109
CUST-03715,Midwest,60,4,53,month-to-month,fiber,102.75,1,1,4,2,0,5.9,1,0.6283512551707244,64.56309146879194
CUST-03716,Midwest,60,1,21,month-to-month,fiber,101.85,1,1,2,0,1,9.0,1,0.4801247253219388,48.900703274039465
CUST-03717,South,31,5,26,month-to-month,none,87.18,1,0,4,3,0,8.2,0,0.4583758288775748,39.96120476154697
CUST-03718,South,21,2,19,one-year,fiber,113.02,1,1,4,0,1,8.4,0,0.2389416315585872,27.005183198751524
CUST-03719,Northeast,70,2,50,month-to-month,dsl,76.41,1,1,2,0,0,8.6,0,0.18307577479456677,13.988819952052847
CUST-03720,West,68,5,19,month-to-month,dsl,76.73,1,1,0,0,1,6.4,0,0.5645001060381478,43.314093136307086
CUST-03721,South,75,2,46,month-to-month,fiber,113.76,0,0,4,4,0,5.8,1,0.8705896529200938,99.03827891618988
CUST-03722,Northeast,21,4,42,month-to-month,dsl,57.82,1,0,3,2,0,5.7,1,0.4437461416010465,25.657401907372506
CUST-03723,South,59,2,55,one-year,fiber,80.49,1,0,0,1,0,6.3,0,0.1957157285559612,15.753158991469316
CUST-03724,South,25,2,72,month-to-month,fiber,130.07,1,1,4,0,0,7.0,0,0.37991122543318284,49.41505309209409
CUST-03725,Midwest,47,5,1,month-to-month,fiber,114.71,1,1,1,1,1,7.2,0,0.7693526419614207,88.25244155939457
CUST-03726,West,66,1,72,month-to-month,fiber,138.3,1,0,3,1,0,7.5,0,0.40302951826058986,55.73898237543958
CUST-03727,West,33,4,8,month-to-month,fiber,99.61,1,1,1,1,2,7.0,1,0.7961809905178032,79.30758846547837
CUST-03728,West,40,1,38,month-to-month,dsl,56.86,1,0,0,3,0,5.4,0,0.6040360074030339,34.345487380936504
CUST-03729,West,47,5,25,month-to-month,dsl,80.37,0,0,2,0,0,7.9,0,0.41226714824561617,33.133910704500174
CUST-03730,West,45,4,47,month-to-month,dsl,83.11,1,0,2,1,1,6.7,0,0.4403223933602769,36.595194112172614
CUST-03731,Midwest,19,4,52,two-year,fiber,96.75,0,0,4,1,2,7.3,0,0.256536362238589,24.819893046583484
CUST-03732,Northeast,40,4,62,month-to-month,none,45.49,1,0,0,2,1,6.5,0,0.367881198430542,16.734915716605357
CUST-03733,Northeast,68,1,29,one-year,fiber,107.87,0,0,4,2,0,5.5,0,0.5665951654070867,61.11862049246244
CUST-03734,South,23,2,68,month-to-month,dsl,57.04,1,1,0,2,0,6.4,0,0.34448271315014495,19.649293958084268
CUST-03735,West,38,4,24,month-to-month,dsl,121.91,1,1,4,3,1,6.7,0,0.7515936923802428,91.62678703807539
CUST-03736,West,54,3,15,month-to-month,dsl,105.21,0,1,3,1,0,8.1,0,0.5964373299312333,62.751171482065054
CUST-03737,West,41,1,28,month-to-month,fiber,97.41,1,1,1,1,1,6.2,0,0.7293009105166848,71.04120169343027
CUST-03738,Northeast,59,4,39,one-year,dsl,112.69,1,1,4,4,0,5.6,1,0.41972610624379436,47.298934912613184
CUST-03739,Midwest,34,2,49,two-year,dsl,71.92,0,1,1,0,0,7.8,0,0.07431290818562676,5.344584356710277
CUST-03740,West,29,4,60,one-year,fiber,100.44,1,1,3,1,0,9.0,0,0.08041491319378029,8.076873881183293
CUST-03741,South,73,4,17,one-year,dsl,98.06,1,0,0,0,0,8.9,0,0.10435110878979187,10.232669727926991
CUST-03742,South,63,2,22,month-to-month,fiber,78.76,1,1,0,2,1,5.6,0,0.8245278541650877,64.93981379404231
CUST-03743,Midwest,35,1,68,month-to-month,fiber,73.76,1,0,1,0,0,8.5,0,0.17654352884983213,13.021850687963619
CUST-03744,West,23,5,32,one-year,dsl,89.64,0,1,1,1,1,8.5,0,0.2103596709022364,18.85664089967647
CUST-03745,South,44,4,18,month-to-month,dsl,82.54,0,1,1,2,0,6.9,0,0.7082030807203571,58.45508228265828
CUST-03746,South,64,1,71,month-to-month,fiber,88.88,0,1,1,1,0,6.6,0,0.5740438249176124,51.021015158677386
CUST-03747,Northeast,54,1,33,two-year,fiber,125.22,1,1,3,1,2,8.2,0,0.2445682216266761,30.62483271209238
CUST-03748,South,60,3,71,two-year,fiber,89.68,0,1,0,2,1,7.0,0,0.2494438010840831,22.370120081220573
CUST-03749,Northeast,49,5,67,one-year,fiber,91.84,0,0,3,1,0,7.4,0,0.16004000290117515,14.698073866443925
CUST-03750,West,72,2,66,month-to-month,dsl,103.78,1,1,4,1,0,8.4,0,0.23351299557336944,24.23397868060428
CUST-03751,West,25,3,42,two-year,fiber,124.58,0,0,4,2,2,6.6,1,0.47798255677711016,59.547066923292384
CUST-03752,Midwest,66,4,58,month-to-month,dsl,71.33,1,1,0,2,0,7.1,0,0.35387589449420154,25.241967554271394
CUST-03753,Northeast,76,5,70,month-to-month,fiber,136.28,1,1,4,3,0,7.2,0,0.5565830163322704,75.8511334657618
CUST-03754,South,68,3,20,month-to-month,fiber,100.35,0,1,0,1,0,6.8,0,0.7795823926879657,78.23109310623735
CUST-03755,Northeast,34,3,3,two-year,fiber,67.27,0,1,0,0,0,7.2,0,0.2402704724567899,16.162994682168254
CUST-03756,West,75,1,24,two-year,fiber,104.63,0,0,3,1,4,6.9,0,0.6475029085132737,67.74822931774384
CUST-03757,Northeast,75,3,46,one-year,fiber,84.74,1,0,3,0,0,9.9,0,0.0509977622964634,4.321550377002308
CUST-03758,Midwest,68,3,40,month-to-month,fiber,109.02,0,1,0,0,1,5.6,0,0.8025280168589078,87.49160439795813
CUST-03759,South,37,5,6,month-to-month,fiber,96.3,1,0,2,2,0,7.7,0,0.649407596129589,62.537951507279416
CUST-03760,Midwest,65,3,41,month-to-month,fiber,99.61,1,0,2,0,0,8.1,0,0.34415179155398085,34.28095995669203
